Afrika	Afriko
Dag Hammarskjöld	Dag Hammarskjöld
Fryderyk Chopin	Frédéric Chopin
Trygve Halvdan Lie	Trygve Lie
Roentgenium	Rentgenio
Toskánsko	Toskanio
Gladwyn Jebb	Gladwyn Jebb
Leonard Cohen	Leonard Cohen
Copernicium	Kopernicio
Marky	Markio (Italio)
Umbria	Umbrio
Kategória:Základné kategórie	Kategorio:Ĉio
Lazio	Latio
Dolomity	Dolomitoj
Abruzzy (región)	Abruco
Apeniny	Apeninoj
Alpy	Alpoj
Jansenizmus	Jansenismo
Karpaty	Karpatoj
Grenoble	Grenoblo
Blaise Pascal	Blaise Pascal
Bron	Bron
Dáma (hra)	Damludo
Dortmund	Dortmund
Gent	Gento (urbo)
Chicago	Ĉikago
The Beatles	The Beatles
Ununtrium	Ununtrio
Flerovium	Flerovio
Ununpentium	Ununpentio
Livermorium	Livermorumo
Ununseptium	Ununseptio
Ununoctium	Ununoktio
Como (mesto, Lombardia)	Komo (Italio)
Maastricht	Maastricht
Arnhem	Arnhem
Zima	Vintro
Jar	Printempo
Leto	Somero
Jeseň	Aŭtuno
Rovnodennosť	Ekvinokso
Saddám Husajn	Saddam Hussein
Usáma bin Ládin	Usama bin Laden
Španielčina	Hispana lingvo
Friedrich August von Hayek	Friedrich August von Hayek
Montevideo	Montevideo
Johann Sebastian Bach	Johann Sebastian Bach
Antonio Vivaldi	Antonio Vivaldi
Togliatti (mesto)	Toljatti
Pittsburgh	Pittsburgh (Pensilvanio)
Opera	Opero
Philadelphia	Filadelfio (Pensilvanio)
Kalkata	Kolkato
Chennai	Ĉenajo
Dillí	Delhio
Dháka	Dako
Bangalúr	Bengaluro
Západné Bengálsko	Okcident-Bengalo
Pavúky (rad)	Araneuloj
Pavúkovce	Araneedoj
Klepietkavce	Chelicerata
Článkonožce	Artropodoj
Islamabad	Islamabado
Tripura	Tripuro
Plod (rastlina)	Frukto
Kategória:Porto	Kategorio:Porto
Peniaze	Mono
Virgínia	Virginio (ŝtato)
Západná Virgínia	Okcidenta Virginio
Matterhorn	Materhorno
Dungeons & Dragons	Drakoj kaj Galerioj
Piran	Piran
Hurónske jazero	Lago Hurono
New York (štát USA)	Nov-Jorkio
Cér	Cerio
Prazeodým	Prazeodimo
Rhode Island	Rod-Insulo
Neodým	Neodimo
Hmyz	Insekto
Maryland	Marilando
Delaware (štát USA)	Delavaro
Vladimir Iľjič Lenin	Lenin
Európium	Eŭropio
Ohio	Ohio
Vergílius	Vergilio
Niccolò Machiavelli	Makiavelo
Pensylvánia	Pensilvanio
Francesco Petrarca	Francesco Petrarca
Giovanni Boccaccio	Giovanni Boccaccio
Luigi Pirandello	Luigi Pirandello
Uetersen	Uetersen
Octavianus Augustus	Aŭgusto Cezaro
Microsoft Windows	Microsoft Windows
Tiberius (cisár, 1. storočie)	Tiberio
New Jersey	Nov-Ĵerzejo
Caligula	Kaligulo
Gibraltár	Ĝibraltaro
Claudius	Klaŭdio
Fínčina	Finna lingvo
Nero	Nerono
Galba	Galbo
Indiana	Indianio
Otho	Oto
Vitellius	Vitelio
Nokia	Nokia (kompanio)
Vespazián	Vespasiano
Automobil	Aŭtomobilo
Titus	Tito (imperiestro)
Juventus FC	Juventus Football Club
Domicián	Domiciano
Nerva	Nerva
Traján	Trajano
Roger Federer	Roger Federer
Hadrián	Hadriano
Georgia (štát USA)	Georgio
Antoninus Pius	Antonino Pia
Marcus Aurelius	Marko Aŭrelio
KDE	KDE
Commodus	Komodo (imperiestro)
Záhreb	Zagrebo
Pertinax (rímsky cisár)	Pertinakso
Radžastan	Raĝastano
Kampánia	Kampanio
Texas	Teksaso
Didius Julianus	Didio Juliano
Septimius Severus	Septimo Severo
Molise	Molizo
Tamilnádu	Tamilnado
Caracalla	Karakalo
Apúlia	Apulio
Janov (Taliansko)	Ĝenovo
Basilicata	Basilikato
Severná Karolína	Norda Karolino
Pozemný hokej	Herbohokeo
Južná Karolína	Suda Karolino
UC Sampdoria	Sampdoria Genova
Kalábria	Kalabrio
Sicília (autonómny región)	Sicilio
Manila	Manilo
Sardínia	Sardio
Ferdinand Marcos	Ferdinand Marcos
Loira (rieka)	Luaro
Seina	Sejno
Crohnova choroba	Crohn-malsano
Quezon City	Kezonurbo
Le Mans	Le Mans
Bordeaux (mesto)	Bordeaux
Corazon Aquinová	Corazón Aquino
Mayon	Monto Majono (vulkano)
Buenos Aires	Bonaero
Haker	Kodumulo
Mexiko (mesto)	Meksik-urbo
Tokio	Tokio
La Paz (Bolívia)	La-Pazo
Barcelona	Barcelono
Ananás pestovaný	Ananaso
Mississippi (štát USA)	Misisipio
Fernão de Magalhães	Fernão de Magalhães
Mississippi (rieka)	Misisipo (rivero)
Uttarpradéš	Utar-Pradeŝo
Uttarákhand	Utarakando
José Rizal	José Rizal
Plavecký bazén	Banejo
Mizorám	Mizoramo
Sikkim	Sikimo
Patagónia	Patagonio
Tennessee	Tenesio
Richard Wagner	Richard Wagner
Robert Louis Stevenson	Robert Louis Stevenson
Abidjan	Abiĝano
Abú Zabí (mesto)	Abu-Dabio
Astana	Astano
Nové Mexiko	Nov-Meksiko
Ramesse II.	Ramseso la 2-a
Atény	Ateno
Kruhový objazd	Trafikocirklo
Minnesota	Minesoto
Bagdad	Bagdado
Caracas	Karakaso
Koordinovaný svetový čas	UTC
Wisconsin (štát)	Viskonsino
Marcus Tullius Cicero	Cicerono
AC Miláno	A.C. Milan
Iowa	Iovao
Nebraska	Nebrasko
Guatemala (mesto)	Gvatemalurbo
Kansas (štát USA)	Kansaso
Havana	Havano
Tabak (produkt)	Tabako
Hindčina	Hindia lingvo
Máráthčina	Marata lingvo
Internet Explorer	Internet Explorer
Cigareta	Cigaredo
Ganéša	Ganeŝo
Missouri (štát USA)	Misurio
Georg Simon Ohm	Georg Ohm
Louisiana	Luiziano
Luigi Galvani	Luigi Galvani
Nágsko	Nagalando
Kentucky	Kentukio
Arkansas	Arkansaso
Neil Armstrong	Neil Armstrong
Urdčina	Urduo
Charles Lindbergh	Charles Lindbergh
Édith Piaf	Édith Piaf
Osijek	Osijek
Labe	Elbo (rivero)
Françoise Saganová	Françoise Sagan
Rijeka	Rijeko
Oklahoma	Oklahomo
Dunaj	Danubo
Veršovaná reč	Verso
Split	Split
Jacques Brel	Jacques Brel
Mosela (rieka)	Mozelo
Mohan	Majno (rivero)
Aare	Aro (rivero)
Spréva	Spree
Severné more	Norda Maro
Skagerrak	Skagerrak
Moskovská oblasť	Moskva provinco
Serge Gainsbourg	Serge Gainsbourg
Kiel	Kilo (urbo)
Schwerin	Schwerin
Postupim	Potsdamo
Hannover	Hanovro
Düsseldorf	Duseldorfo
Mainz	Majenco
Wiesbaden	Wiesbaden
Dubrovník	Dubrovnik
Saarbrücken	Saarbrücken
Mníchov	Munkeno
Samarská oblasť	Samara provinco (Rusio)
Erfurt	Erfurto
Drážďany	Dresdeno
Magdeburg	Magdeburgo
Volejbal	Flugpilkado
Innsbruck	Innsbruck
Bregenz	Bregenz
Viedeň	Vieno
Madonna	Madonna
Kodaň	Kopenhago
Kaliningradská oblasť	Kaliningrada provinco
Macrinus	Makrino
Štokholm	Stokholmo
Tomasz Majewski	Tomasz Majewski
Helsinki	Helsinko
Murmanská oblasť	Murmanska provinco
Dublin	Dublino
Heliogabalus	Elagabalo
Murmansk	Murmansko
Reykjavík	Rejkjaviko
Ella Fitzgeraldová	Ella Fitzgerald
Alexander Severus	Aleksandro Severo
Tallinn	Talino
Epitaf (literatúra)	Epitafo
Riga	Rigo
Zanzibar (štát)	Zanzibaro
Louis Armstrong	Louis Armstrong
Bratislava	Bratislavo
Budapešť	Budapeŝto
Gordián I.	Gordiano la 1-a
Kim Wilde	Kim Wilde
Gdansk	Gdańsk
Frankfurt nad Mohanom	Frankfurto ĉe Majno
Vroclav	Vroclavo
Lantán	Lantano
Daniel Balavoine	Daniel Balavoine
Gordián II.	Gordiano la 2-a
Prométium	Prometio
Astronomická jednotka	Astronomia unuo
Gordián III.	Gordiano la 3-a
Saint-Tropez	Saint-Tropez
Samárium	Samario (kemio)
Aceh	Aceho
Kaliningrad	Kaliningrado
Décius	Decio
Gadolínium	Gadolinio
Desu Nóto	Kajero de Morto
Zinedine Zidane	Zinedine Zidane
Terbium	Terbio
Katolicizmus	Katolikismo
Luxemburg (mesto)	Luksemburgo
Dysprózium	Disprozio
Vaduz	Vaduzo
Biblia	Biblio
Holmium	Holmio
San Maríno (mesto)	San-Marino (urbo)
Erbium	Erbio
Phnom Pénh	Pnom-Peno
Archangeľsk	Arĥangelsko
Túlium	Tulio
Hočiminovo Mesto	Ho-Ĉi-Min-urbo
Yterbium	Iterbio
Lutécium	Lutecio
Hanoj	Hanojo
Pravá cirkev Ježišova	Vera Eklezio de Jesuo
Angličtina	Angla lingvo
Bangkok	Bankoko
Wolin	Wolin
Andorra (mesto)	Andoro Malnova
Kuala Lumpur	Kuala-Lumpuro
Tchaj-pej	Tajpeo
Amerícium	Americio
Odesa	Odesa
Archangeľská oblasť	Arĥangelska provinco
Curium	Kuriumo
Đồng Hới	Dong Hoi
Berkélium	Berkelio
Kalifornium	Kaliforniumo
Diplomacia	Diplomatio
Bologna	Bolonjo
Einsteinium	Ejnŝtejnio
Fermium	Fermio
Cagliari	Kaljaro
Mendelevium	Mendelevio
Kyjev	Kievo
Nobelium	Nobelio
Catania	Katanio
Ontário	Ontario
Lawrencium	Laŭrencio (elemento)
Florent Malouda	Florent Malouda
Karelsko	Karelio (respubliko)
Franck Ribéry	Franck Ribéry
Ottawa	Otavo
Vesmírne preteky	Kosmokonkuro
Éric Abidal	Éric Abidal
William Gallas	William Gallas
Mesiace Jupitera	Naturaj satelitoj de Jupitero
Juba (mesto)	Ĵubo
Manitoba	Manitobo
Alberta	Alberto
Nové Škótsko (provincia)	Nov-Skotio
Jerevan	Erevano
Końskowola	Końskowola
Dar es Salaam	Daresalamo
Chartúm (mesto)	Ĥartumo
New Brunswick	Nov-Brunsviko
Formula 1	Formulo 1
Mesiace Saturna	Naturaj satelitoj de Saturno
Britská Kolumbia	Brita Kolumbio
Ostrov princa Eduarda	Insulo de Princo Eduardo
2000	2000
2003	2003
2002	2002
2001	2001
Saskatchewan	Saskaĉevano
2012	2012
Masaši Kišimoto	Kishimoto Masashi
2011	2011
2010	2010
2009	2009
Oxid uhličitý	Karbona dioksido
2013	2013
2014	2014
2015	2015
Newfoundland a Labrador	Novlando kaj Labradoro
2008	2008
JavaScript	JavaScript
Severozápadné teritóriá	Nordokcidentaj Teritorioj
Yukon (teritórium)	Jukonio
2004	2004
Vologdská oblasť	Vologda provinco
Wikitravel	Wikitravel
2005	2005
2006	2006
Cesare Pavese	Cesare Pavese
Nunavut	Nunavuto
2007	2007
Oxid uhoľnatý	Karbona monooksido
Linux Mint	Linukso Mint
Verona	Verono
Iqaluit	Ikaluito
Luxemburg (okres)	Distrikto Luksemburgo
Notepad++	Notepad++
1900	1900
1901	1901
François Mitterrand	François Mitterrand
Titus Livius	Tito Livio
Giuseppe Farina	Giuseppe Farina
Charles de Gaulle	Charles de Gaulle
1902	1902
Florencia	Florenco
1903	1903
1904	1904
1905	1905
1907	1907
1906	1906
Lucius Annaeus Seneca	Seneko la pli juna
1908	1908
1909	1909
Whitehorse	Whitehorse
1992	1992
Yellowknife	Yellowknife
1991	1991
1990	1990
1993	1993
Essen (Nemecko)	Essen
1994	1994
1995	1995
Juan Manuel Fangio	Juan Manuel Fangio
1996	1996
David Lynch	David Lynch
Komijsko	Komiio
1910	1910
1911	1911
1912	1912
Scalable Vector Graphics	Streka Vari-skala Grafiko
Lipsko	Leipzig
1913	1913
1914	1914
1915	1915
Alberto Ascari	Alberto Ascari
1916	1916
1997	1997
1998	1998
Norimberg	Nurenbergo
1999	1999
1917	1917
1918	1918
Jedlo	Manĝaĵo
Edmonton	Edmontono
Duisburg	Duisburg
Elementárny náboj	Elementa elektra ŝargo
Hady	Serpento
Bochum	Bochum
Jacques Chirac	Jacques Chirac
Samarské metro	Metroo de Samara
Wuppertal	Wuppertal
Arica y Parinacota	Arikio kaj Parinakotio
Rýchlosť svetla vo vákuu	Lumrapido
Bielefeld	Bielefeld
Tarapacá	Tarapakio
XML	XML
Antofagasta (región)	Antofagasta (regiono)
Mannheim	Mannheim
Atacama (región)	Regiono Atakamo
Coquimbo (región)	Kokimbio
Orálny sex	Buŝa seksumado
Regina (Saskatchewan)	Regina
Valéry Giscard d'Estaing	Valéry Giscard d’Estaing
Neutríno	Neŭtrino
Región hlavného mesta Santiago	Metropola Regiono Santiago
Victoria (Britská Kolumbia)	Viktorio
Libertador General Bernardo O'Higgins	Libertador General Bernardo O'Higgins
Winnipeg	Vinipego
Mesiace Neptúna	Naturaj satelitoj de Neptuno
Halifax (Nové Škótsko)	Halifakso
Čerepovec	Ĉerepoveco
Quebec (mesto)	Kebeko
1. január	1-a de januaro
2. január	2-a de januaro
Mesiace Urána	Naturaj satelitoj de Urano
1920	1920
3. január	3-a de januaro
1919	1919
Tacitus	Tacito (verkisto)
1921	1921
Nenecko	Nenecio
1922	1922
Maule (región)	Maule (Ĉilio)
Lund	Lund
4. január	4-a de januaro
1923	1923
Bío-Bío (región)	Biobío
Lance Armstrong	Lance Armstrong
1924	1924
Araucanía	Araŭkanio
Los Lagos (región)	Los Lagos
Pásmo planétok	Asteroida zono
Aysén	Aisén del General Carlos Ibáñez del Campo
UTC-09:00	UTC-09:00
Ruská sovietska federatívna socialistická republika	Rusia Soveta Federacia Socialisma Respubliko
Georges Pompidou	Georges Pompidou
Magallanes y de la Antártica Chilena	Magallanes y de la Antártica Chilena
Coluche	Michel Colucci
Leningradská oblasť	Leningrada provinco
Graphics Interchange Format	GIF
JPEG	JPEG
Trpasličia planéta	Nanoplanedo
5. január	5-a de januaro
Arica (mesto)	Arica (Ĉilia urbo)
UTC-08:00	UTC-08:00
Malmö	Malmö
UTC-07:00	UTC-07:00
Pskov	Pskovo
Pskovská oblasť	Pskova provinco
6. január	6-a de januaro
Elektrón	Elektrono
7. január	7-a de januaro
8. január	8-a de januaro
Velikij Novgorod	Velikij Novgorod
9. január	9-a de januaro
Novgorodská oblasť	Novgoroda provinco
10. január	10-a de januaro
Nižnonovgorodská oblasť	Niĵnij-Novgoroda provinco
11. január	11-a de januaro
12. január	12-a de januaro
Columbia (rieka)	Kolumbio (rivero)
Buzz Aldrin	Buzz Aldrin
13. január	13-a de januaro
Birmingham	Birmingham
14. január	14-a de januaro
Strait of Georgia	Georgia Markolo
15. január	15-a de januaro
16. január	16-a de januaro
Tom Hanks	Tom Hanks
17. január	17-a de januaro
18. január	18-a de januaro
19. január	19-a de januaro
20. január	20-a de januaro
Priemyselná revolúcia	Industria revolucio
Benzén	Benzeno
21. január	21-a de januaro
22. január	22-a de januaro
23. január	23-a de januaro
Rímske cisárstvo	Romia Imperio
24. január	24-a de januaro
25. január	25-a de januaro
Minsk	Minsko
Sauron	Saŭrono
26. január	26-a de januaro
Microsoft Corporation	Microsoft
27. január	27-a de januaro
28. január	28-a de januaro
29. január	29-a de januaro
30. január	30-a de januaro
Tver	Tverj
31. január	31-a de januaro
Tverská oblasť	Tverja provinco
Protón	Protono
2. december	2-a de decembro
1. december	1-a de decembro
3. december	3-a de decembro
7. december	7-a de decembro
5. december	5-a de decembro
8. december	8-a de decembro
10. december	10-a de decembro
6. december	6-a de decembro
9. december	9-a de decembro
Pink Floyd	Pink Floyd
4. december	4-a de decembro
1. február	1-a de februaro
2. február	2-a de februaro
Chlorid sodný	Natria klorido
3. február	3-a de februaro
Kurów	Kurów
4. február	4-a de februaro
5. február	5-a de februaro
6. február	6-a de februaro
7. február	7-a de februaro
8. február	8-a de februaro
9. február	9-a de februaro
10. február	10-a de februaro
Chémia	Kemio
Led Zeppelin	Led Zeppelin
14. február	14-a de februaro
13. február	13-a de februaro
15. február	15-a de februaro
11. február	11-a de februaro
12. február	12-a de februaro
Smolensk	Smolensk
Robin van Persie	Robin van Persie
19. február	19-a de februaro
17. február	17-a de februaro
16. február	16-a de februaro
18. február	18-a de februaro
20. február	20-a de februaro
Analytická chémia	Analiza kemio
Smolenská oblasť	Smolenska provinco
Neutrón	Neŭtrono
21. február	21-a de februaro
22. február	22-a de februaro
23. február	23-a de februaro
24. február	24-a de februaro
25. február	25-a de februaro
26. február	26-a de februaro
27	27
27. február	27-a de februaro
28. február	28-a de februaro
11. december	11-a de decembro
29. február	29-a de februaro
12. december	12-a de decembro
C Sharp	C dieso (programlingvo)
Visual Basic	Visual Basic
13. december	13-a de decembro
14. december	14-a de decembro
15. december	15-a de decembro
2. marec	2-a de marto
3. marec	3-a de marto
5. marec	5-a de marto
1. marec	1-a de marto
7. marec	7-a de marto
8. marec	8-a de marto
4. marec	4-a de marto
10. marec	10-a de marto
11. marec	11-a de marto
6. marec	6-a de marto
13. marec	13-a de marto
9. marec	9-a de marto
12. marec	12-a de marto
15. marec	15-a de marto
14. marec	14-a de marto
C++	C++
Kyselina chlorovodíková	Klorida acido
16. december	16-a de decembro
17. december	17-a de decembro
16. marec	16-a de marto
17. marec	17-a de marto
18. marec	18-a de marto
Jaroslavľ	Jaroslavl
19. marec	19-a de marto
1989	1989
1988	1988
20. marec	20-a de marto
1987	1987
1986	1986
1985	1985
1984	1984
21. marec	21-a de marto
1983	1983
22. marec	22-a de marto
1982	1982
1981	1981
18. december	18-a de decembro
1980	1980
23. marec	23-a de marto
Jaroslavlianska oblasť	Jaroslavla provinco
Mogadišo	Mogadiŝo
19. december	19-a de decembro
24. marec	24-a de marto
25. marec	25-a de marto
20. december	20-a de decembro
26. marec	26-a de marto
27. marec	27-a de marto
28. marec	28-a de marto
29. marec	29-a de marto
30. marec	30-a de marto
31. marec	31-a de marto
Nassau	Nasaŭo (Bahamoj)
Andromeda (galaxia)	Andromeda galaksio
Saná	Sanao
1970	1970
1971	1971
1972	1972
1973	1973
1974	1974
1975	1975
1976	1976
1977	1977
1978	1978
1979	1979
1969	1969
Tridsaťročná vojna	Tridekjara milito
Špirálová galaxia	Spirala galaksio
Špirálová galaxia s priečkou	Rektokoneksa spirala galaksio
Tarbosaurus	Tarbosaŭro
Konrad Adenauer	Konrad Adenauer
Benedikt XVI.	Benedikto la 16-a
15. apríl	15-a de aprilo
13. apríl	13-a de aprilo
12. apríl	12-a de aprilo
14. apríl	14-a de aprilo
11. apríl	11-a de aprilo
10. apríl	10-a de aprilo
8. apríl	8-a de aprilo
9. apríl	9-a de aprilo
7. apríl	7-a de aprilo
6. apríl	6-a de aprilo
5. apríl	5-a de aprilo
4. apríl	4-a de aprilo
3. apríl	3-a de aprilo
1. apríl	1-a de aprilo
2. apríl	2-a de aprilo
Hubblov vesmírny ďalekohľad	Kosmoteleskopo Hubble
Willy Brandt	Willy Brandt
Helmut Schmidt	Helmut Schmidt
Helmut Kohl	Helmut Kohl
16. apríl	16-a de aprilo
17. apríl	17-a de aprilo
18. apríl	18-a de aprilo
Dioxín	Dioksino
19. apríl	19-a de aprilo
20. apríl	20-a de aprilo
21. apríl	21-a de aprilo
22. apríl	22-a de aprilo
23. apríl	23-a de aprilo
24. apríl	24-a de aprilo
Gerhard Schröder	Gerhard Schröder
25. apríl	25-a de aprilo
26. apríl	26-a de aprilo
27. apríl	27-a de aprilo
28. apríl	28-a de aprilo
29. apríl	29-a de aprilo
30. apríl	30-a de aprilo
Mesiac (družica)	Natura satelito
Joachim Gauck	Joachim Gauck
Christian Wulff	Christian Wulff
Horst Köhler	Horst Köhler
1. máj	1-a de majo
2. máj	2-a de majo
3. máj	3-a de majo
Buran (raketoplán)	Buran
4. máj	4-a de majo
5. máj	5-a de majo
6. máj	6-a de majo
7. máj	7-a de majo
8. máj	8-a de majo
9. máj	9-a de majo
10. máj	10-a de majo
11. máj	11-a de majo
12. máj	12-a de majo
13. máj	13-a de majo
14. máj	14-a de majo
15. máj	15-a de majo
Titan (mesiac)	Titano (luno)
Richard von Weizsäcker	Richard von Weizsäcker
16. máj	16-a de majo
17. máj	17-a de majo
18. máj	18-a de majo
Messier 86	M86
19. máj	19-a de majo
20. máj	20-a de majo
21. máj	21-a de majo
22. máj	22-a de majo
23. máj	23-a de majo
24. máj	24-a de majo
25. máj	25-a de majo
26. máj	26-a de majo
27. máj	27-a de majo
28. máj	28-a de majo
29. máj	29-a de majo
30. máj	30-a de majo
31. máj	31-a de majo
Kostroma	Kostroma
Kostromská oblasť	Kostroma provinco
Paul McCartney	Paul McCartney
Piča	Piĉo
21. december	21-a de decembro
Pius XII.	Pio la 12-a
Erich Honecker	Erich Honecker
Società Sportiva Lazio	Società Sportiva Lazio
14. jún	14-a de junio
15. jún	15-a de junio
13. jún	13-a de junio
10. jún	10-a de junio
7. jún	7-a de junio
11. jún	11-a de junio
9. jún	9-a de junio
12. jún	12-a de junio
6. jún	6-a de junio
8. jún	8-a de junio
5. jún	5-a de junio
3. jún	3-a de junio
2. jún	2-a de junio
1. jún	1-a de junio
4. jún	4-a de junio
Walter Ulbricht	Walter Ulbricht
Ringo Starr	Ringo Starr
Neapol	Napolo
22. december	22-a de decembro
10 Hygiea	10 Higio
SSC Neapol	SSC Napoli
George Harrison	George Harrison
1968	1968
1967	1967
1966	1966
1965	1965
1964	1964
16. jún	16-a de junio
Ivanovská oblasť	Ivanova provinco
Palermo	Palermo
30. jún	30-a de junio
29. jún	29-a de junio
28. jún	28-a de junio
26. jún	26-a de junio
25. jún	25-a de junio
22. jún	22-a de junio
27. jún	27-a de junio
24. jún	24-a de junio
20. jún	20-a de junio
Paul von Hindenburg	Paul von Hindenburg
23. jún	23-a de junio
19. jún	19-a de junio
18. jún	18-a de junio
21. jún	21-a de junio
17. jún	17-a de junio
Chuck Norris	Chuck Norris
23. december	23-a de decembro
Viliam II. (Nemecko)	Vilhelmo la 2-a (Germana Regno)
Homeľ	Gomel
Bruce Willis	Bruce Willis
Parma (Emilia-Romagna)	Parmo
Vladimír (Rusko)	Vladimir (urbo)
Arnold Schwarzenegger	Arnold Schwarzenegger
15. júl	15-a de julio
13. júl	13-a de julio
12. júl	12-a de julio
10. júl	10-a de julio
9. júl	9-a de julio
14. júl	14-a de julio
8. júl	8-a de julio
Parma FC	Parma FC
7. júl	7-a de julio
6. júl	6-a de julio
5. júl	5-a de julio
2. júl	2-a de julio
4. júl	4-a de julio
3. júl	3-a de julio
1. júl	1-a de julio
11. júl	11-a de julio
Vladimírska oblasť	Vladimira provinco
Epocha (astronómia)	Epoko (astronomio)
Pescara	Peskaro
24. december	24-a de decembro
Bremerhaven	Bremerhaven
31. júl	31-a de julio
30. júl	30-a de julio
29. júl	29-a de julio
28. júl	28-a de julio
27. júl	27-a de julio
25. júl	25-a de julio
24. júl	24-a de julio
23. júl	23-a de julio
26. júl	26-a de julio
22. júl	22-a de julio
19. júl	19-a de julio
21. júl	21-a de julio
20. júl	20-a de julio
17. júl	17-a de julio
18. júl	18-a de julio
16. júl	16-a de julio
Skierniewice	Skierniewice
Futbal	Futbalo
Louis de Funès	Louis de Funès
Fox Mulder	Fox Mulder
AS Rím	AS Roma
Münster (Vestfálsko)	Münster (Vestfalio)
Muzikál	Muzikalo
25. december	25-a de decembro
Riazaň	Rjazan
Augsburg	Augsburg
Bourvil	Bourvil
Siena (mesto)	Sieno
Riazanská oblasť	Rjazanja provinco
Jaroslav Hašek	Jaroslav Hašek
1963	1963
Lech Kaczyński	Lech Kaczyński
Mönchengladbach	Mönchengladbach
Urbino	Urbino
26. december	26-a de decembro
Holokaust	Holokaŭsto
1962	1962
Gelsenkirchen	Gelsenkirchen
IPhone	IPhone
Torino FC	Torino FC
Tula (Rusko)	Tula (Rusio)
Braunschweig	Braunschweig
14. august	14-a de aŭgusto
15. august	15-a de aŭgusto
13. august	13-a de aŭgusto
12. august	12-a de aŭgusto
11. august	11-a de aŭgusto
10. august	10-a de aŭgusto
8. august	8-a de aŭgusto
7. august	7-a de aŭgusto
9. august	9-a de aŭgusto
5. august	5-a de aŭgusto
4. august	4-a de aŭgusto
2. august	2-a de aŭgusto
3. august	3-a de aŭgusto
6. august	6-a de aŭgusto
1. august	1-a de aŭgusto
Udine	Udine
Geronimo	Geronimo
Tulská oblasť	Tula provinco
Kamenica (Nemecko)	Chemnitz
IPad	IPad
Udinese Calcio	Udinese Calcio
27. december	27-a de decembro
Briansk	Brjansk
Nekronomikon	Necronomicon
Krefeld	Krefeld
Madrid	Madrido
Elton John	Elton John
Brianska oblasť	Brjanska provinco
Ponorka	Submarŝipo
16. august	16-a de aŭgusto
Coca-Cola	Koka-kolao
Halle (Saale)	Halle (Saale)
29. august	29-a de aŭgusto
28. august	28-a de aŭgusto
30. august	30-a de aŭgusto
25. august	25-a de aŭgusto
26. august	26-a de aŭgusto
23. august	23-a de aŭgusto
27. august	27-a de aŭgusto
21. august	21-a de aŭgusto
20. august	20-a de aŭgusto
24. august	24-a de aŭgusto
18. august	18-a de aŭgusto
17. august	17-a de aŭgusto
22. august	22-a de aŭgusto
19. august	19-a de aŭgusto
31. august	31-a de aŭgusto
Michael Jackson	Michael Jackson
28. december	28-a de decembro
Freiburg im Breisgau	Freiburg
Afázia	Afazio
Oberhausen	Oberhausen
Chrípka	Gripo
Bogota	Bogoto
Kalužská oblasť	Kaluga provinco
Lübeck	Lubeko
Brazília (mesto)	Braziljo
Marihuana	Mariĥuano
15. september	15-a de septembro
14. september	14-a de septembro
13. september	13-a de septembro
12. september	12-a de septembro
8. september	8-a de septembro
11. september	11-a de septembro
7. september	7-a de septembro
10. september	10-a de septembro
5. september	5-a de septembro
4. september	4-a de septembro
9. september	9-a de septembro
2. september	2-a de septembro
6. september	6-a de septembro
1. september	1-a de septembro
3. september	3-a de septembro
Rostock	Rostock
29. december	29-a de decembro
Kassel	Kaselo
Alexandr Grigorievič Lukašenko	Aleksandro Lukaŝenko
Lima	Limo
Hagen	Hagen
Analýza hlavných komponentov	Analizo al precipaj konsisteroj
Odviate vetrom (film)	Gone with the Wind
Hamm	Hamm
30. september	30-a de septembro
29. september	29-a de septembro
28. september	28-a de septembro
27. september	27-a de septembro
